This file logs the td error per each update. Agent is trained in each episode.
1746206.5
6765366.5
1410512.5
1213331.4
578840.8
18.138771
644829.9
1339734.0
1817401.1
4208691.5
2336199.8
23.185995
969119.7
2000539.0
1915115.9
2479143.2
1392598.5
1491994.9
1290523.0
787118.25
2390040.8
2288086.2
23.363813
143249.36
1282367.4
24.711025
1855958.8
1248965.1
3189322.0
976332.06
526870.25
2422451.8
1450434.6
1030080.3
805544.1
1000103.7
22.976013
22.7082
1180351.2
170974.9
2083637.5
1853371.0
2081540.9
1061166.0
26.959066
1640872.2
2869706.2
2119404.2
2278311.8
3498769.8
293947.6
1713595.9
496961.84
503200.38
1400563.8
656424.94
25.917316
772252.6
814514.0
26.160515
688061.44
1654315.6
781403.44
2902536.0
712297.8
1465729.8
803025.94
1735398.8
4301803.5
951131.8
1492217.1
2780068.5
3224378.2
270002.06
3540329.8
1028781.25
30.40114
22.057098
3277977.5
453837.7
744897.6
778509.4
2082121.6
4063934.5
1293834.6
25.08749
1123376.9
2020734.9
410760.28
5216280.5
2439053.2
27.41506
28.390804
2523812.8
2392499.0
2852853.5
2233023.8
745767.4
507234.6
2539851.5
28.255758
6485408.5
669554.5
3124252.2
28.726507
2624099.2
7019563.5
4670728.5
1693471.2
817473.4
1820006.4
2294644.0
1832051.1
3409019.2
2200777.2
1271664.2
1867184.9
21.92891
1734723.2
1460190.6
210218.34
125910.96
750817.06
303463.3
1447854.5
1150971.9
828279.25
1401906.1
2370822.0
1981358.6
1117590.0
1401893.2
1333486.2
356042.03
1715231.1
29.062267
24.019815
2368716.8
2406967.8
1717937.1
1405741.6
1305377.8
24.329586
1270572.9
608872.6
1405526.9
1069076.2
2255247.8
8.097174
1528953.2
1265358.8
2377652.5
1406404.2
2028599.0
1625352.8
33.625305
28.48261
31.08623
1305953.5
1318295.5
578377.44
629879.44
897005.5
3300672.8
2300538.5
440429.97
30.211855
864748.25
2913680.8
2409404.5
3958562.8
1031287.3
1672977.9
23.429531
654407.3
1391085.9
1720251.0
3238855.2
2049439.2
1042641.8
3426886.0
27.034529
2591866.0
833973.5
4482518.0
25.808613
1371626.2
25.253836
1573930.5
2608345.8
2914318.2
40.537884
1051243.2
33.053345
1134094.2
22.18783
2456616.0
1819853.9
4195017.5
1323154.8
1680397.9
999199.94
28.158834
9517960.0
9126001.0
27.306654
1324698.9
773566.1
1528856.6
28.94676
2511189.5
4661185.5
576187.56
1978274.8
10102923.0
1665666.9
2160888.0
22.77046
25.020042
1851136.4
2501550.2
954866.9
4826658.0
2594786.0
24.626032
3982002.2
1409484.5
2524788.8
2191051.8
1103656.9
2741917.8
1080948.8
227974.9
5228502.5
21.209482
3324157.2
28.108337
244639.94
25.36095
3281500.0
2059341.2
230293.6
5065519.5
24.727488
23.998785
55204.438
3992323.0
457080.03
21.298117
17424870.0
3669573.5
2881588.8
3686512.8
623292.94
1627657.5
2950537.0
22.80287
2492050.8
4201717.0
225805.2
628356.0
3608303.0
3679350.2
2367374.8
2298201.2
2902967.2
24.639416
4930264.5
1446976.2
31.477942
1673167.4
2366419.5
1845476.1
1038083.7
206143.36
2190656.5
1198365.0
3747995.5
1112642.2
1864690.4
182974.08
23.97302
2537715.5
2506111.8
2255090.2
1678237.1
3489913.8
731958.0
156658.6
1092895.6
23.589695
623942.75
27.5696
667106.5
21.621489
190594.8
2827125.5
908461.8
25.23623
31.330088
2084899.4
1417479.6
25.985662
273263.88
28.997717
946145.44
356830.22
1846540.4
41294.47
167492.69
137456.1
438723.38
2696797.5
1277629.9
2021911.2
27.852919
45765.19
2380678.0
761465.0
2319384.0
1107257.5
2666812.8
1746416.8
1790910.1
27.490318
960290.06
24.988537
3873084.5
1891829.4
910661.0
997997.2
2123980.5
2268068.8
1421866.8
873681.25
28.723463
2094422.6
1899176.0
4000370.5
2168153.2
684186.3
1484097.2
5100343.5
2359831.8
1890812.5
5031441.5
1671099.2
1027892.06
632950.44
1933481.4
312479.88
23.322742
225780.38
5530330.5
1840930.2
24.767193
4428353.0
1732629.5
610490.0
4658750.0
2767447.5
1474843.5
1028709.9
887430.9
1045222.3
2309064.2
1513297.4
838001.25
2085631.9
25.533777
976812.56
935052.75
1915414.0
1579243.4
1379723.5
1410266.8
2197470.5
3164372.0
814433.06
5384370.5
29.4993
268311.22
2247089.5
2607600.5
534372.0
25.521568
575723.1
1325109.1
393938.44
244232.8
2055325.8
1298318.6
1198773.8
1190892.2
2172763.8
1260510.1
488800.7
1613190.8
294918.78
26.084122
3382313.2
2458007.2
2686668.5
25.268824
25.533316
1067191.8
1559568.2
23.555582
6760964.5
1803014.8
2772063.2
877768.0
2654617.5
2604660.0
730505.75
3921955.8
6228897.0
1594487.1
872152.25
1120824.2
1044483.5
25.080994
15647.911
2158200.0
2320309.2
503084.7
5553515.0
4938225.5
1214538.8
2329531.0
2179637.2
1582048.8
1062927.8
2778532.8
1510361.2
27.94076
2813034.5
502269.5
151705.77
23.95933
3921271.2
1031333.8
1248281.9
2192840.2
28.504803
1597110.8
693698.0
1115214.4
1377194.8
23.896336
990787.06
27.644249
925711.5
919810.56
23.18814
28.943699
605615.6
24.12726
1138442.2
1488399.5
93408.63
2511771.8
916091.2
25.076258
1395040.0
2232811.0
20.72389
29.495367
1545288.4
1195197.4
696549.25
1173592.9
904231.44
2757574.0
28.23161
1667880.9
1359727.0
28.71442
1083388.9
914975.5
30.612255
26.536102
25.53443
317054.3
21.124058
1753177.9
2762696.8
2734135.2
4126694.0
1182578.1
62312.406
890955.7
27.853327
1429924.1
961372.56
870849.8
3079842.0
24.91031
1601199.5
28.662514
1429372.5
2600510.2
299100.03
1077594.0
233752.0
28.27248
3293399.8
1180242.6
4156046.5
712603.7
732154.3
585392.2
2049412.0
982697.56
3734802.5
27.403656
136058.77
33093.582
1943149.2
26.643522
148771.39
713233.56
34.000374
1330705.4
927555.56
1490921.9
4338916.5
331804.7
426893.72
2172381.0
406807.22
630339.6
1868763.6
605998.56
30.278368
948627.75
1358254.6
936348.25
21.767168
2051858.5
896776.0
178684.27
3780796.8
27.592495
1173168.9
1772932.4
1299155.6
1891733.6
1754948.1
6131794.0
3283107.0
7053804.0
195682.53
28.845144
293811.03
890832.9
26.260193
1370684.5
3754813.2
738170.4
25.343166
141736.47
674472.4
746216.94
345557.5
1856236.0
884742.06
26.217283
1407828.2
966916.8
486539.25
1972970.6
5241357.5
2111848.2
23.88888
28.519037
27.793312
686255.25
1056308.5
2040849.6
390534.53
1356532.4
28.80613
27.247679
2863040.0
1238229.2
3957093.2
32.909
31.08553
27.231806
2079303.9
2936758.2
24.501247
986997.5
2889482.5
2421506.5
26.802324
1048016.75
3161324.8
2593840.0
1874003.8
38.264534
70698.805
915158.3
462473.8
25.720726
2154820.8
2276419.8
786931.9
25.286795
1739931.2
24.264538
841985.7
1273803.9
1531136.4
1442533.2
122593.48
28.155054
1216703.0
194742.02
593017.8
2837397.8
4225643.5
4396298.5
418691.7
770120.9
1071516.2
1869703.8
1014759.6
986067.56
24.99288
946472.44
1219928.5
1440162.4
1100147.1
28.76594
32.998604
848982.7
702409.06
3487678.2
1324922.9
54332.785
614639.6
647975.5
1349298.0
29.810421
4244113.0
464639.28
1676804.6
2315616.2
1249136.6
23.942883
1551787.1
1553692.6
24.490633
3822450.5
24.226051
28.785616
744474.75
832895.8
29.880577
27.237516
23.884846
24.567125
1303644.4
1225210.0
305966.97
8678456.0
32.603252
3061396.0
26.848656
904257.9
28.484901
1544965.5
717820.25
435000.6
3882057.5
757502.25
826076.5
1888114.4
1742746.8
1378571.8
25.401417
24.405325
1901629.4
1575748.1
28.722918
24.924547
26.654406
29.757536
29.145145
31.234196
1136990.0
6803371.0
1349461.0
784841.1
1093215.8
730862.1
1142874.2
25.793776
411208.03
656883.56
2428532.8
7970758.5
1074122.1
27.947971
27.381119
991915.94
2492420.5
24.163868
25.100391
66705.82
601713.3
24.82558
27.339272
1058552.8
1041541.2
1316885.2
1453997.0
28.375753
21.322104
1163750.8
162637.94
871623.25
4803200.0
4042372.2
447875.16
3175153.0
24.335815
4366931.0
1631333.4
3156159.8
2164172.5
2641323.0
315069.97
1431452.9
30.857838
23.239511
1042935.2
1259896.5
1046378.9
22.027033
1592219.4
30.686893
1013537.6
111081.02
1973285.1
755975.7
307605.7
25.7845
867055.5
2132066.2
1119845.9
579218.7
1669319.2
1568805.2
180521.36
27.816156
23.05367
15.365399
2579912.8
478646.97
650563.6
673991.44
27.965376
26.45595
1439876.5
27.873486
34.741714
26.464157
725728.5
12.803089
997494.5
1109265.4
29.862148
666761.5
3487466.0
26.807133
25.07294
1645548.4
2211099.5
5835011.0
2062931.0
22.537956
30.01437
50740.78
919736.94
596157.1
27.383003
1189325.1
1687553.4
1754233.6
4004410.8
518621.3
1814457.2
1485392.2
38455.16
22.859995
23.844635
1714910.5
775208.06
1709868.1
399047.7
1629503.2
720598.5
1266262.2
789210.94
1522669.8
26.891674
10058091.0
26.586782
737197.5
1484822.2
406755.5
1116179.0
3587795.0
1369479.1
7170595.0
1013841.1
3588101.0
1801900.1
18.79434
25.076431
202677.81
2902253.8
1379223.9
526088.4
979252.8
2555991.0
149639.11
1424284.6
1014302.5
267236.22
178295.11
25.993866
23.187994
28.970463
3173906.0
319832.75
26.702341
557926.94
27.017927
873134.2
22.697021
40479.043
715579.94
2218667.8
25.135239
21.432152
969287.44
24.642677
1033434.8
1169853.5
28.568398
1322375.0
786640.94
1853970.5
331938.06
26.902914
25.77074
27.000072
26.890984
135892.25
3569401.5
17.581724
2090629.8
3283724.5
26.310856
2209450.2
527101.8
865456.7
2877188.5
25.735327
873293.6
1115081.0
622791.1
979095.4
2238459.0
27.463543
1075462.9
18414.074
2087228.6
1315522.9
486731.6
25.314798
28.200655
910989.2
1207965.9
25.949127
27.995628
1423565.5
690040.3
24.517288
879693.0
2651657.5
891561.94
1047174.7
284438.84
27.059267
3556199.0
1028967.75
3814331.0
2449592.8
687793.6
26.252777
35.633
990346.8
579724.2
196664.36
2093083.8
165706.28
3568918.8
1013632.2
1251711.2
25.830309
3065172.2
26.000942
148565.81
2133370.8
1222141.9
1262749.6
691280.75
27.937408
564889.2
1206988.0
3043329.5
1363579.9
24.144184
909081.94
3363010.2
1774803.5
230463.61
23.235434
28.181803
205219.6
982874.7
794743.5
1230500.8
939182.06
2428356.5
697375.7
1295792.2
1369335.4
621736.6
308735.75
1095422.1
28.357548
1035247.25
3282150.0
548695.3
123822.66
2029069.1
2289843.8
131125.84
1781331.0
3039650.8
5225169.0
1014786.56
1541351.9
906407.3
357849.53
24.072262
770602.25
456719.5
1212450.8
1565974.6
1686295.9
777078.9
2530566.5
29.24332
712081.06
265331.34
1837129.9
1094163.2
466139.47
4231120.0
1540652.5
660902.56
999503.1
1931422.6
25.450111
1575016.6
28.513216
513121.4
577851.94
1187960.5
439044.97
623366.1
835734.8
562045.75
523121.03
27.544306
797938.25
1162892.1
894490.6
957116.3
825777.9
1131296.4
2480339.2
1734550.0
553238.5
2172187.8
872578.6
1541785.1
31.556576
25.240429
28.797293
2188748.5
1140122.0
1630903.8
3263023.2
673899.5
2108162.5
2279119.8
986351.44
1630940.1
3574498.2
27.627714
100306.77
1393825.6
27.811167
1452918.0
800389.5
1204123.6
28.15144
909114.6
26.481785
1327694.6
1728385.8
392963.9
584324.56
29.152796
965144.0
25.660135
1295897.4
794071.3
3376357.8
453985.8
26.4983
26.86988
222180.38
2210075.8
867443.75
1220329.9
802587.2
24.191486
65970.35
28.588701
1445651.5
1804019.8
26.613272
216795.02
1709453.2
924037.0
208473.16
31.033493
1573225.6
657477.2
284176.88
29.901184
211061.92
66994.164
201401.1
31.5278
24.398125
1092321.9
28.22492
2659241.5
26.402063
150303.53
401624.5
134682.08
209779.27
3950401.5
27.610643
24.38512
517518.2
1222853.1
135686.03
29.58901
29.723986
1227582.5
19.773308
799823.25
1818959.4
1080020.9
1088924.4
1275785.9
466314.84
30.442562
30.875738
1168361.5
457897.28
3682114.8
27.368876
520985.03
615736.75
2636599.0
27.860441
31.67559
28.98088
30.623745
347902.75
413687.28
391073.75
25.54406
1061890.1
1290479.6
27.205545
1855875.1
223064.97
1596372.9
3290901.8
1003963.75
755620.6
75260.89
598572.06
582791.7
27.767467
26.627028
552400.9
961971.6
978390.2
81945.13
177938.66
1340680.6
1759650.6
180013.0
2103455.5
29.56731
1152204.8
133292.06
25.241571
284106.97
1252170.0
2074529.0
2235047.8
1064283.8
1351787.9
321448.38
171415.52
1967104.9
515521.6
1173841.0
23.470793
1532705.8
422336.75
1207422.9
33.060745
413005.94
26.691044
25.255463
29.129168
26.577473
331376.22
1269375.6
29.081852
66.716
27.455376
92962.6
282857.72
803063.3
1488148.2
1977479.0
857353.4
1935575.8
775203.44
1707438.4
381075.2
66548.836
1635818.0
1678500.2
872009.75
552542.2
27.91204
1338867.5
370574.4
101013.7
1173378.2
1615064.6
28.85147
2013873.8
4022956.0
818141.44
515717.0
2628409.5
1811390.6
26.685196
1749019.4
1159994.8
377537.7
516549.2
27.742891
1106634.1
65973.01
